event_url,rank,last_name,first_name,nationality,total_time,swim_time,bike_time,run_time,athlete_url
http://triathlonranking2.perfectpace.com/event/1749,14,Leitner,Stefan,AUT,01:13:29,00:13:47,00:38:05,00:20:04,http://triathlonranking2.perfectpace.com/athlete/448
http://triathlonranking2.perfectpace.com/event/1749,15,Ziachehabi,Tobias,AUT,01:13:49,00:12:23,00:36:28,00:23:55,http://triathlonranking2.perfectpace.com/athlete/235249
http://triathlonranking2.perfectpace.com/event/1749,16,Harm,Bernhard,AUT,01:13:59,00:15:55,00:35:52,00:20:32,http://triathlonranking2.perfectpace.com/athlete/262828
http://triathlonranking2.perfectpace.com/event/1749,17,Bednar,Tomas,CZE,01:14:13,00:12:22,00:38:30,00:22:16,http://triathlonranking2.perfectpace.com/athlete/12490
http://triathlonranking2.perfectpace.com/event/1749,18,Geister,Konstantin,AUT,01:14:24,00:12:15,00:41:09,00:20:02,http://triathlonranking2.perfectpace.com/athlete/233330
http://triathlonranking2.perfectpace.com/event/1749,19,Riedel,Martin,AUT,01:14:32,00:14:45,00:37:55,00:20:28,http://triathlonranking2.perfectpace.com/athlete/6955
http://triathlonranking2.perfectpace.com/event/1749,20,Dorninger,Walter,AUT,01:14:37,00:15:41,00:37:45,00:19:40,http://triathlonranking2.perfectpace.com/athlete/160002
http://triathlonranking2.perfectpace.com/event/1749,21,Mauritz,Tobias,AUT,01:15:06,00:14:15,00:38:40,00:21:14,http://triathlonranking2.perfectpace.com/athlete/243361
http://triathlonranking2.perfectpace.com/event/1749,22,Janker,Dominik,AUT,01:15:34,00:16:13,00:36:43,00:20:52,http://triathlonranking2.perfectpace.com/athlete/198962
http://triathlonranking2.perfectpace.com/event/1749,23,Freinberger,Franz,AUT,01:15:52,00:14:33,00:38:00,00:22:15,http://triathlonranking2.perfectpace.com/athlete/455
http://triathlonranking2.perfectpace.com/event/1749,24,Neudorfhofer-Myslik,Roland,AUT,01:16:05,00:17:57,00:36:21,00:20:35,http://triathlonranking2.perfectpace.com/athlete/225905
http://triathlonranking2.perfectpace.com/event/1749,25,Freinberger,Matthias,AUT,01:17:10,00:16:03,00:37:57,00:21:58,http://triathlonranking2.perfectpace.com/athlete/262908
http://triathlonranking2.perfectpace.com/event/1749,26,Gschwandtner,Daniel,AUT,01:17:24,00:16:22,00:39:09,00:20:26,http://triathlonranking2.perfectpace.com/athlete/251808
http://triathlonranking2.perfectpace.com/event/1749,27,Raab,Martin,AUT,01:18:03,00:14:20,00:38:40,00:24:04,http://triathlonranking2.perfectpace.com/athlete/3013
http://triathlonranking2.perfectpace.com/event/1749,28,Binder,Andreas,AUT,01:19:08,00:15:53,00:38:38,00:23:01,http://triathlonranking2.perfectpace.com/athlete/205511
http://triathlonranking2.perfectpace.com/event/1749,29,Schwarenthorer,Yannick,AUT,01:19:49,00:14:43,00:40:36,00:22:57,http://triathlonranking2.perfectpace.com/athlete/243383
http://triathlonranking2.perfectpace.com/event/1749,30,Oberleithner,Hannes,AUT,01:19:56,00:17:44,00:40:08,00:20:57,http://triathlonranking2.perfectpace.com/athlete/10451
http://triathlonranking2.perfectpace.com/event/1749,31,Grasser,Imanuel,AUT,01:20:11,00:17:36,00:40:31,00:20:24,http://triathlonranking2.perfectpace.com/athlete/5142
http://triathlonranking2.perfectpace.com/event/1749,32,Schönauer,Thomas,AUT,01:20:49,00:17:54,00:39:46,00:21:30,http://triathlonranking2.perfectpace.com/athlete/31848
http://triathlonranking2.perfectpace.com/event/1749,33,Fallmann,Gerhard,AUT,01:21:03,00:16:28,00:38:42,00:23:44,http://triathlonranking2.perfectpace.com/athlete/262909
http://triathlonranking2.perfectpace.com/event/1749,34,Barth,Kurt,AUT,01:21:14,00:14:27,00:41:10,00:23:53,http://triathlonranking2.perfectpace.com/athlete/601
http://triathlonranking2.perfectpace.com/event/1749,35,Klem,Daniel,AUT,01:21:17,00:16:27,00:40:03,00:23:23,http://triathlonranking2.perfectpace.com/athlete/250470
http://triathlonranking2.perfectpace.com/event/1749,36,Mayrhofer,Harald,AUT,01:22:19,00:16:00,00:40:51,00:22:56,http://triathlonranking2.perfectpace.com/athlete/248646
http://triathlonranking2.perfectpace.com/event/1749,37,Krist,Sebastian,AUT,01:22:35,20:48:42,20:48:42,20:48:42,http://triathlonranking2.perfectpace.com/athlete/262910
http://triathlonranking2.perfectpace.com/event/1749,38,Falkensammer,Phil,AUT,01:22:46,00:16:24,00:39:22,00:25:54,http://triathlonranking2.perfectpace.com/athlete/198677
http://triathlonranking2.perfectpace.com/event/1749,39,Hirtl,Manfred,AUT,01:22:48,00:18:29,00:39:05,00:23:25,http://triathlonranking2.perfectpace.com/athlete/44373
http://triathlonranking2.perfectpace.com/event/1749,40,Wagner,Markus,AUT,01:23:09,00:17:48,00:40:24,00:23:14,http://triathlonranking2.perfectpace.com/athlete/187621
http://triathlonranking2.perfectpace.com/event/1749,41,Klement,Christian,AUT,01:23:25,00:17:04,00:39:22,00:25:38,http://triathlonranking2.perfectpace.com/athlete/11753
http://triathlonranking2.perfectpace.com/event/1749,42,Zeilinger,Dieter,AUT,01:23:27,00:18:03,00:40:16,00:23:10,http://triathlonranking2.perfectpace.com/athlete/258181
http://triathlonranking2.perfectpace.com/event/1749,43,Haselsteiner,Alexander,AUT,01:23:44,00:17:44,00:41:00,00:23:38,http://triathlonranking2.perfectpace.com/athlete/1721
http://triathlonranking2.perfectpace.com/event/1749,44,Dostal,Jürgen,AUT,01:23:55,00:15:46,00:41:30,00:25:07,http://triathlonranking2.perfectpace.com/athlete/160013
http://triathlonranking2.perfectpace.com/event/1749,45,Grossinger,Stefan,AUT,01:24:05,00:19:31,00:38:47,00:24:20,http://triathlonranking2.perfectpace.com/athlete/262911
http://triathlonranking2.perfectpace.com/event/1749,46,Frühwirth,Alexander,AUT,01:24:15,00:14:14,00:42:18,00:26:31,http://triathlonranking2.perfectpace.com/athlete/449
http://triathlonranking2.perfectpace.com/event/1749,47,Weinstabl,Thomas,AUT,01:24:24,00:18:05,00:39:16,00:25:34,http://triathlonranking2.perfectpace.com/athlete/13497
http://triathlonranking2.perfectpace.com/event/1749,48,Sachslehner,Jürgen,AUT,01:24:46,00:16:14,00:40:05,00:27:24,http://triathlonranking2.perfectpace.com/athlete/262912
http://triathlonranking2.perfectpace.com/event/1749,49,Schwarz,Michael,AUT,01:24:49,00:18:39,00:39:45,00:24:35,http://triathlonranking2.perfectpace.com/athlete/251061
http://triathlonranking2.perfectpace.com/event/1749,50,Singer,Lukas,AUT,01:25:07,00:18:22,00:40:54,00:24:16,http://triathlonranking2.perfectpace.com/athlete/231476
http://triathlonranking2.perfectpace.com/event/1749,51,Fischer,Thomas,AUT,01:25:24,00:20:09,00:38:58,00:24:44,http://triathlonranking2.perfectpace.com/athlete/233811
http://triathlonranking2.perfectpace.com/event/1749,52,Gruber,Franz-Xaver,AUT,01:25:28,00:16:04,00:43:39,00:23:18,http://triathlonranking2.perfectpace.com/athlete/233739
http://triathlonranking2.perfectpace.com/event/1749,53,Resch,Günther,AUT,01:26:19,00:16:21,00:41:37,00:26:20,http://triathlonranking2.perfectpace.com/athlete/25497
http://triathlonranking2.perfectpace.com/event/1749,54,Kunz,Christian,AUT,01:26:22,00:17:46,00:41:54,00:25:46,http://triathlonranking2.perfectpace.com/athlete/3522
http://triathlonranking2.perfectpace.com/event/1749,55,Ebner,Simon,AUT,01:26:32,00:17:18,00:41:14,00:25:38,http://triathlonranking2.perfectpace.com/athlete/198973
http://triathlonranking2.perfectpace.com/event/1749,56,Mühlberger,Lukas,AUT,01:26:36,00:17:24,00:40:55,00:26:20,http://triathlonranking2.perfectpace.com/athlete/250905
http://triathlonranking2.perfectpace.com/event/1749,57,Fürnhammer,Hannes,AUT,01:26:57,00:15:06,00:44:08,00:24:04,http://triathlonranking2.perfectpace.com/athlete/44395
http://triathlonranking2.perfectpace.com/event/1749,58,Etlinger,Christoph,AUT,01:27:04,00:20:40,00:41:00,00:23:10,http://triathlonranking2.perfectpace.com/athlete/243278
http://triathlonranking2.perfectpace.com/event/1749,59,Donnemiller,Sebastian,AUT,01:27:10,00:18:29,00:46:40,00:19:25,http://triathlonranking2.perfectpace.com/athlete/262913
http://triathlonranking2.perfectpace.com/event/1749,60,Keusch,Daniel,AUT,01:27:14,00:16:05,00:43:19,00:25:57,http://triathlonranking2.perfectpace.com/athlete/248650
